,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10,iter11,iter11,iter11,iter12,iter12,iter12,iter13,iter13,iter13,iter14,iter14,iter14,iter15,iter15,iter15,iter16,iter16,iter16,iter17,iter17,iter17,iter18,iter18,iter18,iter19,iter19,iter19,iter20,iter20,iter20,iter21,iter21,iter21,iter22,iter22,iter22,iter23,iter23,iter23,iter24,iter24,iter24,iter25,iter25,iter25
,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score
0,24.0,0.7155555555555555,0.06699179975614854,12.0,0.6895927601809955,0.05417878929276613,22.0,0.7224872000674356,0.058175233824920715,8.0,0.753393987056155,0.09574278740760217,23.0,0.7456862943819467,0.06932796662654714,12.0,0.7497633477633479,0.07427205082154367,47.0,0.9333333333333332,0.13333333333333336,3.0,0.7099533799533799,0.05549595207385772,3.0,0.7099533799533799,0.05549595207385772,3.0,0.7099533799533799,0.05549595207385772,12.0,0.7497633477633479,0.07427205082154367,12.0,0.9333333333333332,0.13333333333333336,18.0,0.9314285714285713,0.08590455073355947,1.0,0.8001709401709401,0.11063197151585255,13.0,0.8184848484848486,0.13696969696969696,16.0,0.9166666666666667,0.10540925533894598,3.0,0.7374774500861457,0.08468946911585105,12.0,0.9318181818181819,0.09748913904330553,4.0,0.9151515151515153,0.12913500456159102,24.0,0.7155555555555555,0.06699179975614854,33.0,0.7321639471639472,0.060319702328917715,68.0,0.7322360248447205,0.083164782026571,68.0,0.7322360248447205,0.083164782026571,187,0.7606486863520111,0.07472841728970692,24.0,0.7155555555555555,0.06699179975614854
1,27.0,0.7151856452726018,0.0892336042718277,15.0,0.6857466063348416,0.06703674164826233,28.0,0.7201603888564361,0.05840792250079978,18.0,0.7467334380905125,0.0879377113097779,26.0,0.7212657004830918,0.07930666672693366,28.0,0.7480456741326307,0.08883125135168271,45.0,0.7916838716838718,0.1174166831022183,0.0,0.641962481962482,0.06319261670027614,0.0,0.641962481962482,0.06319261670027614,0.0,0.641962481962482,0.06319261670027614,3.0,0.7099533799533799,0.05549595207385772,17.0,0.9333333333333332,0.13333333333333336,12.0,0.9,0.20000000000000004,14.0,0.7911928104575163,0.12198800125736466,1.0,0.8001709401709401,0.11063197151585255,13.0,0.9,0.13333333333333336,11.0,0.7294164675903806,0.08946051635477002,16.0,0.9118181818181819,0.09152518508111432,1.0,0.7883116883116884,0.11738420727131252,27.0,0.7151856452726018,0.0892336042718277,42.0,0.7249242424242425,0.0999897836838277,33.0,0.7321639471639472,0.060319702328917715,33.0,0.7321639471639472,0.060319702328917715,175,0.759462915601023,0.07301822023378271,27.0,0.7151856452726018,0.0892336042718277
2,3.0,0.7098532578532579,0.05806612217652332,3.0,0.6819004524886878,0.06338638164223426,17.0,0.7159053493938391,0.03546310268850766,26.0,0.7435347555698513,0.09151448169780148,20.0,0.7161290213054918,0.07315936208098803,22.0,0.7340109166196123,0.09384621000081145,40.0,0.7742383107088989,0.10482827781591908,5.0,0.6298079592197239,0.05409401134818533,5.0,0.6298079592197239,0.05409401134818533,2.0,0.6160703560703561,0.03753247597179668,19.0,0.6939592291766205,0.09793443530889527,10.0,0.8733333333333334,0.12719189352225943,10.0,0.7914285714285714,0.09141865025536351,5.0,0.7497086834733893,0.0895593714316264,5.0,0.7544119451240194,0.09868399367121167,17.0,0.850151515151515,0.11200690323734114,13.0,0.700754277928191,0.04867189758676021,19.0,0.8067873303167421,0.1801925061832967,17.0,0.7542975084770751,0.11459889169901517,3.0,0.7098532578532579,0.05806612217652332,37.0,0.7225270301357257,0.07505283424537704,42.0,0.7249242424242425,0.0999897836838277,145.0,0.7300227952401865,0.09540076915283155,191,0.7563677969627627,0.08628848335359152,3.0,0.7098532578532579,0.05806612217652332
3,20.0,0.7071538461538461,0.08533137290921437,21.0,0.6819004524886878,0.05461071707197302,11.0,0.7131628303495312,0.029937265232236263,5.0,0.7428830584254728,0.10525901720144723,19.0,0.7130842490842492,0.08971453338396124,3.0,0.7099533799533799,0.05549595207385772,34.0,0.7720588235294118,0.10685824779167617,2.0,0.6160703560703561,0.03753247597179668,2.0,0.6160703560703561,0.03753247597179668,1.0,0.5271493212669683,0.00726099843252541,0.0,0.641962481962482,0.06319261670027614,19.0,0.8264285714285714,0.13068891244759326,1.0,0.7664529914529915,0.10456634915127574,17.0,0.7388972431077694,0.11448268213255286,2.0,0.72005698005698,0.07579257490947909,1.0,0.8001709401709401,0.11063197151585255,16.0,0.6979251119251119,0.06627187616689553,13.0,0.7863461538461538,0.19902536188776598,13.0,0.7482905982905982,0.14109296502313518,20.0,0.7071538461538461,0.08533137290921437,30.0,0.719083452779105,0.06094128002371862,37.0,0.7225270301357257,0.07505283424537704,129.0,0.7300227952401865,0.09540076915283155,163,0.7553678929765886,0.09155771747078743,20.0,0.7071538461538461,0.08533137290921437
4,6.0,0.7059979296066252,0.09212697161599144,17.0,0.6779034690799397,0.06416038559804496,13.0,0.7130836685573864,0.0552633719807025,11.0,0.7411555416893603,0.09637045555979093,21.0,0.7095591467356174,0.075778069835153,19.0,0.6939592291766205,0.09793443530889527,30.0,0.7607142857142858,0.13598784274208398,8.0,0.6088555347091933,0.04772738014226089,8.0,0.6088555347091933,0.04772738014226089,4.0,0.31538461538461543,0.2576061853790823,16.0,0.6347442261841215,0.06292861387611173,11.0,0.7768181818181819,0.12143124133771796,5.0,0.7476794702881661,0.07359085511857656,19.0,0.7352597402597403,0.08017645594564746,18.0,0.7146169772256729,0.07004488087698621,19.0,0.7654545454545455,0.10607965196956236,19.0,0.6974161490683229,0.06620594294834074,18.0,0.7477255639097745,0.11153835672121483,6.0,0.7351851851851852,0.0825788894129752,6.0,0.7059979296066252,0.09212697161599144,45.0,0.7189067990832696,0.07566802197190482,63.0,0.722407867494824,0.10769792698749388,112.0,0.729305477131564,0.09626863880951231,177,0.7542129368216324,0.07301442554720645,6.0,0.7059979296066252,0.09212697161599144
5,16.0,0.7056813001813002,0.07361918688545911,16.0,0.6742081447963801,0.046282193214491965,18.0,0.7119671289162814,0.04696143326060186,16.0,0.7411496685229956,0.11349024174636778,25.0,0.7083636363636364,0.06641242153167315,21.0,0.6908176387531226,0.05373826073368235,37.0,0.7553245859747408,0.12480885874194175,7.0,0.6052767052767053,0.041702813735857276,7.0,0.6052767052767053,0.041702813735857276,,,,5.0,0.6298079592197239,0.05409401134818533,1.0,0.7504699248120301,0.09744477657566562,14.0,0.7236110491762666,0.09360055172734384,10.0,0.7279761904761904,0.1325337419065959,14.0,0.7,0.4,18.0,0.7615825437032868,0.14451858745127238,10.0,0.609677649408073,0.05038905534141166,3.0,0.7388504477978163,0.08546213701846969,3.0,0.72207336523126,0.0945873086195828,16.0,0.7056813001813002,0.07361918688545911,24.0,0.7155555555555555,0.06699179975614854,30.0,0.719083452779105,0.06094128002371862,118.0,0.7288840579710145,0.0834749848390992,180,0.7542032947982603,0.0859861756129366,16.0,0.7056813001813002,0.07361918688545911
6,15.0,0.7052535612535612,0.06892277544063462,26.0,0.6739819004524887,0.07071059768677905,2.0,0.7118094053541815,0.05822521417904831,24.0,0.739876780920613,0.10311136707013673,12.0,0.6954741379310343,0.059988000219223334,23.0,0.6629468177855274,0.07697124895418092,42.0,0.7515037593984962,0.11626165671354748,1.0,0.5271493212669683,0.00726099843252541,1.0,0.5271493212669683,0.00726099843252541,,,,2.0,0.6160703560703561,0.03753247597179668,14.0,0.7466666666666666,0.15470401847829723,2.0,0.7212962962962963,0.07858924138489981,2.0,0.7209800569800568,0.0729310754194421,11.0,0.6848717948717948,0.14747134467971618,5.0,0.7544119451240194,0.09868399367121167,15.0,0.5988234685909105,0.029822357737451802,6.0,0.7156231884057971,0.08378809249794654,14.0,0.662967032967033,0.2265430924410668,15.0,0.7052535612535612,0.06892277544063462,27.0,0.7151856452726018,0.0892336042718277,45.0,0.7189067990832696,0.07566802197190482,116.0,0.7273375899462856,0.08118919896778477,193,0.7541228070175439,0.108083417962863,15.0,0.7052535612535612,0.06892277544063462
7,21.0,0.7009811912225706,0.09025343793511087,20.0,0.6738310708898945,0.09204558653300413,27.0,0.7108661780144505,0.05848099901733977,15.0,0.7394780481825787,0.10971470804687002,13.0,0.6943886254231082,0.0662740522154226,24.0,0.6620849420849421,0.0636907589302804,12.0,0.7497633477633479,0.07427205082154367,6.0,0.5271493212669683,0.00726099843252541,6.0,0.5271493212669683,0.00726099843252541,,,,13.0,0.6105080231885618,0.05391579576399975,13.0,0.7274277605779155,0.10762874896012954,3.0,0.6620693277310924,0.04954617590759036,8.0,0.668899917287014,0.05357580031629498,8.0,0.6751729751729753,0.056833151225283374,2.0,0.72005698005698,0.07579257490947909,0.0,0.5971712498028288,0.043837467221681685,15.0,0.6864942528735632,0.06479471090991025,12.0,0.6567873303167421,0.3735044020887037,21.0,0.7009811912225706,0.09025343793511087,32.0,0.7127032967032967,0.0603160215950574,94.0,0.7184170901562206,0.1087983828107265,140.0,0.7271656523830436,0.09604106409791097,198,0.7540909090909091,0.09118594208022339,21.0,0.7009811912225706,0.09025343793511087
8,29.0,0.7005273347342312,0.07048819924705588,29.0,0.6738310708898945,0.09319997765856546,7.0,0.7094430890635826,0.05360955370636379,7.0,0.7390145491975255,0.11129752466338516,3.0,0.6851169141491722,0.10515588021295916,26.0,0.6532033610239747,0.06252107596306249,28.0,0.7480456741326307,0.08883125135168271,4.0,0.31538461538461543,0.2576061853790823,4.0,0.31538461538461543,0.2576061853790823,,,,8.0,0.6088555347091933,0.04772738014226089,5.0,0.7197835497835499,0.07607744468878404,8.0,0.6605305039787799,0.05509606134008117,18.0,0.654812834224599,0.11191381095965108,3.0,0.6515318704284222,0.027236266880192508,14.0,0.714040404040404,0.14617679830122068,18.0,0.5932728000703711,0.03129951372839612,0.0,0.6265718349928876,0.051328545530439564,19.0,0.6355153437100698,0.06510832294460059,29.0,0.7005273347342312,0.07048819924705588,49.0,0.7122983682983683,0.10467418081918126,97.0,0.7179841897233201,0.10531902819182888,144.0,0.725853775853776,0.07923270841955289,169,0.753724825898739,0.08638007207863721,29.0,0.7005273347342312,0.07048819924705588
