,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-7085,362,6678,-5196,1631,9779,327,20,80,36,-5,51
1,2022-01-04,28526,-13945,-16760,-9265,-1271,-3668,28,0,-2682,99,2140,39
2,2022-01-05,38923,-11974,-27930,-7668,-2672,-13107,-1509,-85,-2801,-88,439,541
3,2022-01-06,27830,-4509,-25222,-8309,-2855,-10822,-385,-93,-2758,0,994,907
4,2022-01-07,12139,-15550,3075,5960,-954,970,-2087,0,-814,0,297,40
5,2022-01-10,12385,-2929,-10273,-981,-2352,-5389,-45,0,-1499,-8,390,428
6,2022-01-11,8655,-4850,-4124,623,-313,-3532,-726,292,-447,-21,141,177
7,2022-01-12,-9177,-3562,12437,8461,26,2374,-2434,-35,4107,-60,350,-48
8,2022-01-13,-2042,-5221,7351,2148,-118,2113,2042,0,1166,0,-63,-25
9,2022-01-14,11544,-9018,-2896,-4935,-409,2572,-1161,0,1071,-34,343,27
10,2022-01-17,20552,-10061,-10892,1282,-1865,-2823,-6365,-56,-900,-164,386,16
11,2022-01-18,23994,-13294,-14832,-3157,-7321,7261,-10865,-43,-707,0,3240,892
12,2022-01-19,-2553,-1028,3448,3880,184,906,-1008,-631,117,0,128,5
13,2022-01-20,4223,-6424,1073,2607,661,-1519,-419,75,-332,0,811,317
14,2022-01-21,327,-809,721,-1720,808,3281,-735,0,-913,0,-257,18
15,2022-01-24,-2960,-7330,10942,9935,-599,2595,-752,-26,-212,0,-638,-15
16,2022-01-25,34839,-34040,-2374,-2,-2385,1476,-722,150,-891,0,1073,502
17,2022-01-26,19107,-20976,1335,10190,-345,-5888,1423,124,-4131,-39,397,137
18,2022-01-27,43013,-7271,-37865,-1121,-6387,-25210,-225,323,-5067,-178,1993,131
19,2022-01-28,6781,-18245,10739,-6464,3223,12156,-1245,195,2784,90,711,14
20,2022-02-03,2622,-12280,10127,517,1375,7214,585,45,299,93,-609,140
21,2022-02-04,-1139,-7600,8455,-405,1200,7305,36,0,319,0,120,164
22,2022-02-07,2519,2134,-4381,-6621,522,1922,-17,0,-186,0,-275,3
23,2022-02-08,-23793,28034,-3982,-478,7068,-16635,6492,406,-835,0,70,-330
24,2022-02-09,26717,-27218,-165,743,-1581,1388,-491,38,-262,0,405,261
25,2022-02-10,4795,-4674,-296,-1931,-539,2405,158,0,-390,0,181,-6
26,2022-02-11,9529,-13010,-808,-3459,-1894,4790,-9,150,-281,-105,3983,306
27,2022-02-14,-8081,-1387,9839,802,323,7798,1005,2,-14,-76,-211,-161
28,2022-02-15,12722,-12618,-344,1105,-305,-1361,161,2,86,-31,220,21
29,2022-02-16,-3427,-3529,7019,2848,184,2052,2689,-265,-490,0,-33,-30
30,2022-02-17,-32,-1942,2209,472,1717,-162,1063,99,-982,0,-219,-15
31,2022-02-18,4706,-6674,1847,-509,-252,2812,22,0,-225,-2,132,-11
32,2022-02-21,-6836,5177,1606,-1550,-331,927,1801,0,740,18,57,-4
33,2022-02-22,-6009,10846,-1349,-1758,-1179,-775,2120,0,206,37,-3494,6
34,2022-02-23,5092,-7818,2160,814,-303,1347,1284,0,-983,0,529,38
35,2022-02-24,3116,-1925,-1528,-2178,-274,1229,113,-8,-388,-22,230,107
36,2022-02-25,1167,-1381,-230,5746,-3450,-2658,3223,-2149,-941,0,423,22
37,2022-02-28,-3800,7893,-4106,-4972,-1750,4202,-1408,0,-179,0,64,-50
38,2022-03-02,13078,-11130,-2208,-1499,560,-1087,-889,0,714,-8,156,105
39,2022-03-03,-5749,1716,3782,54,-221,4300,-990,0,638,0,162,90
40,2022-03-04,10073,-7086,-3175,-2110,-1507,284,-95,0,289,-37,103,85
41,2022-03-07,5878,-4153,-2828,-4700,282,1102,-163,83,568,0,749,354
42,2022-03-08,-7785,8248,81,-2092,-525,1451,992,0,255,0,-544,-1
43,2022-03-10,-7610,4028,3762,7878,-5427,3338,-1167,202,-1009,-54,-238,58
