,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-2257,7841,-5092,-3644,-1367,1156,-609,-132,-497,0,-499,7
1,2022-01-04,740,2748,-3025,-4301,1826,200,-137,1,-623,9,-423,-39
2,2022-01-05,-737,4964,5030,-5994,878,7870,1663,0,568,45,-153,-9105
3,2022-01-06,-6659,17749,-10184,-3323,144,-5490,-77,-9,-1440,10,-393,-514
4,2022-01-07,-2279,10102,-7800,-3037,-1201,-4052,-442,25,848,59,-37,14
5,2022-01-10,-59539,52229,13508,-1292,2220,8566,2292,-157,1831,49,-6109,-89
6,2022-01-11,-39642,42459,-2025,-8828,4619,-2854,3233,-179,1885,101,-467,-325
7,2022-01-12,-9886,3519,7292,6627,-772,3210,-1747,16,-64,23,-856,-69
8,2022-01-13,-15219,24654,-7869,-5965,-779,-1114,-1569,67,1506,-14,-1542,-23
9,2022-01-14,-6568,12250,-5297,-6187,-720,2595,-567,-113,-221,-85,-350,-35
10,2022-01-17,-2010,3565,-1406,1364,-2093,3368,-3347,-323,-375,0,-152,2
11,2022-01-18,-4251,7435,-3196,442,503,-3572,-438,36,-175,8,17,-5
12,2022-01-19,-34949,32890,2754,-4701,983,4221,1011,-288,1534,-6,-662,-33
13,2022-01-20,5103,-4376,-1066,3938,-1236,-1080,-1366,-19,-1273,-31,336,2
14,2022-01-21,720,5150,-5820,-598,-527,-1967,-481,-31,-2159,-57,-33,-18
15,2022-01-24,611,-8767,8452,8931,-1783,520,2109,0,-1219,-107,-254,-42
16,2022-01-25,-1720,453,1043,3119,-40,-2408,1106,-19,-679,-35,218,7
17,2022-01-26,-8892,9972,-1032,1498,236,-1878,-78,-2,-798,-10,-50,2
18,2022-01-27,-1596,11566,-9788,63,-1101,-4538,-3099,-29,-1012,-73,-194,13
19,2022-01-28,-10385,12804,-2454,-3156,476,-2533,714,0,2046,0,71,-36
20,2022-02-03,1627,6883,-8701,-1086,-1365,-4868,-975,1,-407,0,174,18
21,2022-02-04,-13588,17219,-3548,-1384,1180,-4240,655,114,128,0,-38,-45
22,2022-02-07,-5527,16894,-10869,-8888,1620,-4409,705,5,100,-1,-510,11
23,2022-02-08,-7782,11720,-3542,-1248,-498,-2487,587,5,-4,103,-367,-29
24,2022-02-09,-34726,28566,7428,506,4457,-2582,4637,-3,463,-51,-1214,-54
25,2022-02-10,-7960,31915,-23454,-16383,-1367,509,-5811,17,-111,-308,-515,14
26,2022-02-11,-56908,69214,-8410,-6343,-342,-1210,-896,9,705,-333,-3778,-119
27,2022-02-14,-6818,-1401,9005,295,-240,9512,51,-252,-302,-60,-784,-3
28,2022-02-15,-2230,349,1942,2640,599,-331,220,9,-1195,0,-55,-6
29,2022-02-16,-8901,12834,-3875,2265,-1372,-3677,-623,0,-513,45,-25,-32
30,2022-02-17,-26682,36022,-7891,-4926,461,-2642,-302,-19,-436,-26,-1374,-75
31,2022-02-18,-2163,8616,-6527,-2845,-1628,-580,-1503,-5,35,-2,75,-1
32,2022-02-21,288,6613,-6902,3,-2325,-2467,-233,-5,-1847,-29,1,1
33,2022-02-22,-5544,11827,-6392,16,974,-4683,-1737,-2,-1196,236,-98,207
