,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-1128,13262,-11653,-1935,-1669,-6746,-1073,0,-233,4,-416,-66
1,2022-01-04,68065,-40314,-27989,-4837,-11461,-3990,-5522,-64,-1837,-277,205,33
2,2022-01-05,29028,8276,-37434,-4152,-4219,-24397,-4457,25,-242,8,-47,177
3,2022-01-06,11691,-2826,-8582,-1605,-961,-4922,-298,103,-891,-7,-560,277
4,2022-01-07,-4725,15448,-10587,-5666,2651,-7129,-74,0,-369,0,-103,-32
5,2022-01-10,9133,15410,-24612,-16384,1649,-1947,-8618,66,580,42,-31,100
6,2022-01-11,3422,-8413,4969,-5044,2360,7181,380,126,-33,0,599,-578
7,2022-01-12,-24025,-30333,53990,9334,13558,2191,23492,13,5149,253,350,18
8,2022-01-13,-1961,-32290,34067,-14645,12478,13021,19397,675,3101,39,773,-589
9,2022-01-14,13781,-4943,-10390,-12672,3095,3861,-7245,-276,2891,-44,1739,-187
10,2022-01-17,66214,-69263,3094,4580,-4316,7399,-3794,-716,-1179,1120,-140,95
11,2022-01-18,8425,-8027,-450,3923,916,-5595,-462,0,730,37,-156,209
12,2022-01-19,-37877,-5699,43935,3642,15890,-7133,29200,-405,850,1892,-294,-65
13,2022-01-20,13746,-31071,17053,3284,5248,-6120,13228,1130,283,0,213,59
14,2022-01-21,-1121,-8375,8105,391,2107,1350,4255,0,1,0,1294,97
15,2022-01-24,96,-5673,5378,4986,1548,-3227,2901,-61,-1173,404,104,94
16,2022-01-25,7652,-6910,-743,1598,1483,-3282,-622,51,-5,35,29,-29
17,2022-01-26,29441,-26080,-3152,4727,-1889,3463,-7325,37,-2144,-22,-312,104
18,2022-01-27,22562,-36464,10859,5865,8220,-3440,325,33,-132,-11,2940,102
19,2022-01-28,-28147,3095,24853,-1307,16997,-11482,16869,495,1755,1526,166,34
20,2022-02-03,27560,-43805,16347,94,506,7023,8621,-20,196,-74,-16,-86
21,2022-02-04,29666,-14977,-14193,-2312,-1962,-5251,-3997,0,-1141,470,-451,-44
22,2022-02-07,30935,7199,-37520,-6066,-9032,-7129,-14523,-108,-628,-34,-635,20
23,2022-02-08,7179,-2752,-5023,-929,-2149,2945,-4543,27,-445,71,486,109
24,2022-02-09,-9043,5162,3877,2059,1212,-3097,3137,0,560,6,-86,90
25,2022-02-10,21210,-2248,-20138,-1103,-1276,-5417,-12253,0,-365,275,1056,120
26,2022-02-11,-3620,22189,-17458,-4080,-5163,-233,-7679,110,-321,-92,-1057,-54
