,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-2540,1509,1134,-5124,1356,4419,-162,0,645,0,57,-160
1,2022-01-04,-13974,2201,10860,-4914,4116,9211,1109,0,695,642,1069,-157
2,2022-01-05,23011,-3872,-19738,-20926,-299,2213,-839,0,116,-3,427,173
3,2022-01-06,13293,-800,-12373,-11182,6,1073,-1675,0,-618,23,-205,86
4,2022-01-07,-6252,3043,3107,-1465,1081,5514,-1707,0,-316,0,-76,178
5,2022-01-10,76474,-34856,-43591,-27975,-4188,-12780,718,0,574,61,1896,77
6,2022-01-11,5162,6340,-11405,-7834,874,-2781,-954,0,-711,0,-175,78
7,2022-01-12,-62315,13299,48450,7612,7608,11232,22076,0,-187,109,689,-123
8,2022-01-13,-128600,62653,65931,14331,15172,9917,23517,15,2875,103,201,-185
9,2022-01-14,-22570,-6480,28131,1947,9904,19965,-5835,409,1791,-50,1148,-230
10,2022-01-17,19903,-2229,-17737,-12002,-2724,4715,-6245,0,-1523,42,87,-24
11,2022-01-18,21914,-15001,-7320,1799,-4009,1609,-4285,0,-2505,71,489,-82
12,2022-01-19,15615,-9035,-6865,2619,-1258,-1841,-7425,246,605,188,93,191
13,2022-01-20,-20853,16091,4738,3905,-1361,2926,-828,9,24,64,92,-69
14,2022-01-21,76150,-37141,-42929,-11128,-2054,-7435,-20912,113,-1513,0,3632,287
15,2022-01-24,-1829,-10737,14876,12085,3130,-6,826,19,-1262,84,-2291,-19
16,2022-01-25,23767,-17288,-8246,-821,-263,-2292,-4081,56,-808,-37,1609,158
17,2022-01-26,25734,-17513,-8519,1222,-76,-5760,-2630,0,-1274,-1,178,121
18,2022-01-27,5002,5173,-10548,-842,-1781,-6981,372,137,-1439,-14,321,52
19,2022-01-28,18635,-30329,10821,1450,3372,3034,706,0,2228,31,910,-38
20,2022-02-03,48130,-26601,-21839,-5756,-5454,-8199,-2044,195,-1469,888,275,35
21,2022-02-04,-3333,3091,117,-506,-1878,1089,1021,82,308,0,93,32
22,2022-02-07,21694,1113,-23200,-7967,-1575,-6812,-5844,0,-1002,0,347,47
23,2022-02-08,6036,-8018,1794,1418,-3049,2390,43,0,509,483,174,15
24,2022-02-09,-10429,-5360,9371,10398,1604,-518,-999,0,-66,-1047,3198,3219
25,2022-02-10,-7026,8885,-208,6433,929,-12697,4965,72,9,81,-1786,135
26,2022-02-11,7621,-10495,2772,-2155,529,5215,-18,18,-808,-9,82,20
27,2022-02-14,5011,4133,-6170,-4962,-1878,6751,-5959,-57,30,-95,125,-3098
28,2022-02-15,14707,-8064,-6275,-2454,-507,-280,-2657,27,-377,-27,-340,-28
29,2022-02-16,22069,-23784,1289,-396,533,4094,-2802,1,-122,-19,375,51
30,2022-02-17,-17530,6560,10780,3131,4100,3598,-380,0,331,0,323,-133
31,2022-02-18,4481,-2760,-1863,1638,-575,132,-2722,0,-336,-1,91,51
32,2022-02-21,-11411,9671,2007,-2515,-958,2947,2229,0,304,0,-233,-34
33,2022-02-22,18675,-14099,-4564,-2200,327,-2157,-873,0,217,122,-93,81
34,2022-02-23,-23331,-4210,27701,2667,6735,6169,8844,785,3018,-517,-130,-30
35,2022-02-24,-7766,8662,-206,-4624,2635,94,1055,0,624,10,-699,9
36,2022-02-25,11880,-19551,7083,3270,396,1647,-698,506,1961,0,497,91
37,2022-02-28,5384,3101,-8746,-2663,-1715,-2873,-1743,0,127,122,238,23
38,2022-03-02,-2262,6115,-4221,-912,-1374,-1919,-304,0,314,-25,403,-34
39,2022-03-03,-20974,9661,11044,1831,609,3393,3767,202,1367,-126,500,-231
40,2022-03-04,37029,-21603,-16891,-4873,-1973,-7404,-2473,20,-109,-78,1127,338
41,2022-03-07,34843,-22765,-12836,-10688,-791,238,-2495,0,397,502,631,127
42,2022-03-08,19826,-19879,708,-1276,-3335,4653,722,-42,80,-95,-764,109
43,2022-03-10,8220,-25922,17810,18548,-2678,280,1568,100,127,-135,-136,29
44,2022-03-11,-23682,22829,-2034,-3856,-714,3474,-567,258,185,-815,2905,-17
45,2022-03-14,-12784,8590,4441,-856,-115,4281,222,46,865,-1,-243,-5
46,2022-03-15,-13926,-1316,15426,-1099,2302,4773,9150,105,196,0,-211,28
47,2022-03-16,-14849,9814,5104,-22,221,-578,4660,188,636,-1,83,-151
48,2022-03-17,-15741,8653,5346,2697,-158,1002,585,46,1133,43,1846,-104
49,2022-03-18,33208,-36144,3161,-178,-601,3021,516,108,294,0,-270,44
50,2022-03-21,5306,-4401,-293,736,-362,-665,391,-282,-111,0,-559,-53
51,2022-03-22,1115,-963,-158,1772,-1280,-673,96,0,-72,0,29,-22
52,2022-03-23,24302,1533,-25311,682,-12446,-2242,-9015,-193,-2099,0,-534,9
53,2022-03-24,29310,-8991,-20743,-9394,-2200,-6552,-1813,-121,-1199,537,256,168
54,2022-03-25,20311,-5818,-14599,-1003,-2148,-10566,-621,139,-882,481,-7,114
55,2022-03-28,7857,-878,-7528,2089,-3833,-3794,-772,0,-1216,-2,504,46
56,2022-03-29,25865,-12606,-14765,3577,-3889,-12277,-372,0,-1804,0,279,1228
57,2022-03-30,-1759,739,1057,4649,-2070,-428,-153,-190,-629,-122,1127,-1163
58,2022-03-31,17332,-7319,-10390,1613,-3164,-5820,-1238,6,-2309,522,305,72
59,2022-04-01,90509,-38020,-53469,-15343,-6264,-18749,-8809,-484,-4709,891,714,265
60,2022-04-04,28507,-2636,-25921,-1386,-3325,-14748,-4825,0,-1987,351,-50,100
61,2022-04-05,25412,-4942,-20565,-2523,-4723,-13957,559,2,-387,465,-16,111
62,2022-04-06,71933,-24037,-47308,-8711,-11619,-13253,-8295,-391,-5003,-35,-1023,435
63,2022-04-07,46409,-27926,-19088,-4828,-6731,-7658,285,13,-330,160,414,192
64,2022-04-08,-129996,14669,112036,21130,21318,48534,14546,659,7690,-1841,3773,-482
65,2022-04-11,-61139,30268,35232,2561,6091,-911,25318,51,2146,-25,-4152,-209
66,2022-04-12,-1670,3624,-1279,-521,539,-3061,2900,440,-1073,-504,-665,-10
67,2022-04-13,-48014,19488,29119,9698,2357,4087,9030,67,4057,-176,-410,-183
68,2022-04-14,-5359,1353,3274,12024,6046,-26094,8295,506,2821,-325,657,75
69,2022-04-15,2715,1303,-4667,-4205,2769,-7416,1591,0,2595,0,496,153
70,2022-04-18,7258,6723,-15563,-5295,-3348,1007,-8295,260,106,0,1459,123
71,2022-04-19,6213,-3130,-4137,41,-1307,1392,-4158,-498,393,0,1064,-9
72,2022-04-20,28743,-8344,-20873,-3058,-2695,-1730,-12265,-30,-980,-115,301,173
73,2022-04-21,-12788,8162,7753,7927,-753,4652,-2798,-512,-763,0,-3035,-92
74,2022-04-22,11990,-1864,-10537,-7741,418,-767,-2098,0,-350,0,247,164
75,2022-04-25,7715,5067,-12783,-3222,-3401,-4231,-1166,-285,-193,-286,-149,150
76,2022-04-26,-14319,-609,14909,2441,617,5741,5572,0,735,-196,74,-55
77,2022-04-27,16818,-5748,-10746,-678,-1063,-4295,-4815,16,82,8,-243,-82
78,2022-04-28,13557,-7441,-6394,-1105,-928,-3782,-715,0,184,-48,-333,611
79,2022-04-29,92644,-32481,-61975,-9913,-14550,-21278,-9605,-285,-6248,-97,220,1593
80,2022-05-02,6162,1662,-8581,-1154,-17,-6163,-324,0,-923,0,257,499
81,2022-05-03,27852,-8177,-16389,-2347,-4261,-4755,-4673,0,-884,530,-3330,45
82,2022-05-04,14003,-2771,-11499,421,-1444,-6905,-2715,1,-1139,281,173,94
83,2022-05-06,5000,-6394,1202,1466,-277,1201,-215,0,-934,-39,175,17
84,2022-05-09,21202,-11159,-10006,-699,-1203,-6389,-1320,38,-545,113,-56,19
85,2022-05-10,1283,-1153,-515,-1143,-29,1521,-208,-28,-472,-156,325,61
86,2022-05-11,44668,-23944,-20814,-4353,-5252,-9493,-698,54,-1346,274,151,-61
87,2022-05-12,6504,2881,-9864,4471,-1281,-12146,-230,41,-822,103,473,5
88,2022-05-13,-6925,2634,4412,5632,-791,575,-275,-256,-355,-118,-142,22
89,2022-05-16,12447,-2799,-9322,-5586,-634,-2041,-200,0,-636,-224,-305,-21
90,2022-05-17,23499,-28126,4491,2249,-801,2236,1108,0,-477,177,136,-1
91,2022-05-18,11634,-10394,-4034,-2440,-735,-1139,1335,-68,-1017,29,2625,169
92,2022-05-19,89043,-39949,-50396,-16831,-6380,-20191,-3006,68,-4228,172,1253,49
93,2022-05-20,-19796,14479,3086,7223,-2584,279,-423,-32,-1366,-11,2384,-152
94,2022-05-23,5215,-7276,3379,3064,-881,474,777,0,-56,0,-1343,25
95,2022-05-24,8253,-1234,-6167,-2547,52,-1997,-400,0,-1274,0,-895,42
96,2022-05-25,5218,-9021,3636,5429,-1432,976,-1235,0,-178,76,182,-15
97,2022-05-26,5333,-3130,-3454,133,-311,-2796,129,0,-814,205,1266,-15
98,2022-05-27,-7667,1876,6873,4671,70,490,1644,0,-2,0,-1118,36
99,2022-05-30,-8360,3603,4034,2142,1113,499,186,0,95,0,739,-17
100,2022-05-31,19698,-7031,-11065,-7133,-1100,-625,-2173,0,-667,633,-1661,59
101,2022-06-02,15811,4805,-20962,-7086,-1081,-10783,-1659,-28,-278,-47,267,79
102,2022-06-03,8692,-11064,2353,3137,-475,16,-259,0,-66,0,27,-9
103,2022-06-07,16531,-2630,-13826,-3598,-1391,-2689,-5963,-8,-177,0,-179,104
104,2022-06-08,5225,-8184,-5912,-93,-1307,-2930,-788,1,-795,0,8855,15
105,2022-06-09,4363,7094,-11927,17863,-5617,-17417,-5022,0,-1734,-1,376,95
106,2022-06-10,19453,-5207,-10482,-3029,-1728,-4217,-166,9,-1351,0,-3836,72
107,2022-06-13,33380,-10069,-17560,-6617,-2558,-3709,-3894,131,-914,0,-5896,145
108,2022-06-14,-6255,4865,1298,1422,-750,-136,1872,-470,-597,-44,102,-10
109,2022-06-15,1636,2093,-3973,2520,-919,-5823,374,107,-7,-224,203,41
