,date,open,high,low,close,close_cr,vol
0,2021-12-27,218600,219553,217648,218600,0.44,59765
1,2021-12-28,219077,219077,214790,218124,-0.22,129341
2,2021-12-29,214314,214790,211456,211933,-2.84,123580
3,2021-12-30,211933,211933,206218,206694,-2.47,125926
4,2022-01-03,206694,208123,201931,206694,0.0,96755
5,2022-01-04,204789,210504,204313,209551,1.38,98345
6,2022-01-05,208599,213838,207646,209075,-0.23,143375
7,2022-01-06,205741,209551,204789,206694,-1.14,97127
8,2022-01-07,206694,221934,205741,220982,6.91,281598
9,2022-01-10,219077,223363,217172,219077,-0.86,165429
10,2022-01-11,217648,221458,208123,209551,-4.35,165834
11,2022-01-12,211933,216219,210028,211933,1.14,126853
12,2022-01-13,212885,213361,208599,211456,-0.22,140070
13,2022-01-14,212409,212409,205741,206218,-2.48,97063
14,2022-01-17,204313,206694,200979,202884,-1.62,90499
15,2022-01-18,202884,204313,196693,198121,-2.35,88480
16,2022-01-19,193835,206218,193359,202884,2.4,117008
17,2022-01-20,204313,209551,201931,205265,1.17,120886
18,2022-01-21,201931,203360,198598,201455,-1.86,71774
19,2022-01-24,202884,204789,194311,197169,-2.13,78141
20,2022-01-25,196693,197645,188596,190501,-3.38,160277
21,2022-01-26,190501,192883,187168,190978,0.25,114382
22,2022-01-27,189549,191454,180976,182405,-4.49,176243
23,2022-01-28,182405,187168,180024,185739,1.83,120116
24,2022-02-03,188596,193359,187168,188596,1.54,100365
25,2022-02-04,188596,190978,186215,190501,1.01,81802
26,2022-02-07,193359,196693,189073,193835,1.75,110474
27,2022-02-08,198598,206218,197169,200026,3.19,243369
28,2022-02-09,200503,210028,197169,208123,4.05,279667
29,2022-02-10,208123,209075,205741,208123,0.0,126247
30,2022-02-11,206694,218124,204313,213838,2.75,308687
31,2022-02-14,210504,210504,201455,208123,-2.67,196524
32,2022-02-15,207646,208599,199074,200979,-3.43,116522
33,2022-02-16,205265,207170,200979,206218,2.61,86221
34,2022-02-17,206694,213361,203836,207646,0.69,162064
35,2022-02-18,203836,218600,203836,216695,4.36,224078
36,2022-02-21,213361,219553,212409,218124,0.66,130849
37,2022-02-22,214790,217172,212409,215743,-1.09,97758
38,2022-02-23,215743,220029,214314,217172,0.66,109391
